link,keywords,keyphrase,popular words
https://futurice.com/blog/introducing-the-futurice-principles-for-ethical-ai,"['ethical', 'ethic', 'ai', 'datum', 'principle']","['ethical ai', 'ai ethics', 'data ethics', 'principles ethical']","[('ethical', 7), ('ai', 7), ('set', 7), ('principle', 7), ('create', 5), ('question', 4), ('work', 4), ('data', 4), ('ethics', 4), ('principles', 3)]"
https://futurice.com/blog/iot-kit-learning-by-teaching,"['iot', 'pedagogical', 'ideation', 'creatively', 'environment']","['iot experiences', 'iot feel', 'explore iot', 'iot kit']","[('iot', 13), ('solution', 9), ('student', 8), ('develop', 8), ('need', 7), ('learn', 6), ('use', 6), ('kit', 6), ('city', 6), ('design', 6)]"
https://futurice.com/blog/how-to-design-great-voice-services-for-kids,"['voice', 'audio', 'conversation', 'phone', 'distraction']","['interact voice', 'design voice', 'voice content', 'voice integrated']","[('service', 31), ('voice', 30), ('create', 18), ('need', 13), ('child', 13), ('experience', 11), ('kid', 11), ('design', 10), ('app', 10), ('family', 10)]"
https://futurice.com/blog/holistic-devops-economies-of-speed,"['devop', 'efficiency', 'optimisation', 'scale', 'deliver']","['holistic devops', 'devops economies', 'scaling production', 'costs scaling']","[('speed', 7), ('scale', 7), ('economy', 7), ('fast', 4), ('build', 4), ('code', 4), ('scaling', 3), ('learn', 3), ('problem', 3), ('solve', 3)]"
https://futurice.com/blog/achievement-unlocked-five-time-microsoft-mvp,"['mvps', 'mvp', 'award', 'microsoft', 'samarin']","['mvps microsoft', 'microsoft mvp', 'mvp awards', 'mvps worldwide']","[('microsoft', 40), ('mvp', 21), ('year', 15), ('time', 13), ('award', 13), ('futurice', 13), ('team', 11), ('michael', 10), ('way', 9), ('windows', 9)]"
https://futurice.com/blog/change-is-simple-give-a-little-to-get-a-lot-back,"['culture', 'change', 'transformation', 'organization', 'consultant']","['change culture', 'culture transformation', 'culture change', 'transform culture']","[('change', 16), ('culture', 11), ('new', 7), ('book', 6), ('need', 6), ('management', 5), ('work', 5), ('order', 5), ('organization', 4), ('answer', 4)]"
https://futurice.com/blog/value-to-market-an-alternative-approach-to-service-innovation-in-the-auto,"['automotive', 'service', 'business', 'innovation', 'market']","['service innovation', 'car services', 'emerging automotive', 'innovation auto']","[('value', 42), ('product', 17), ('market', 15), ('creation', 15), ('service', 13), ('create', 11), ('time', 10), ('focus', 10), ('business', 10), ('process', 10)]"
https://futurice.com/blog/futurice-alumnus-sarvas-named-professor-of-practice-at-aalto-university,"['futurice', 'organisation', 'sarvas', 'designer', 'professor']","['career futurice', 'futurice sarvas', 'methodology futurice', 'futurice professorship']","[('futurice', 8), ('risto', 7), ('university', 6), ('information', 6), ('service', 6), ('business', 6), ('sarvas', 5), ('aalto', 5), ('program', 5), ('lean', 5)]"
https://futurice.com/blog/bringing-frontend-to-2018,"['frontend', 'javascript', 'development', 'requirejs', '2018']","['javascript project', 'javascript developers', 'javascript codebase', 'javascript team']","[('change', 16), ('need', 15), ('library', 14), ('redux', 14), ('application', 11), ('state', 11), ('react', 10), ('webpack', 9), ('time', 9), ('module', 9)]"
https://futurice.com/blog/when-momo-the-robot-met-children,"['robot', 'robotic', 'autistic', 'gesture', 'olli']","['robot olli', 'language robot', 'robot speak', 'meeting robot']","[('robot', 37), ('sign', 11), ('olli', 9), ('language', 9), ('time', 9), ('session', 9), ('room', 9), ('control', 8), ('child', 7), ('minja', 7)]"
https://futurice.com/blog/futupolis-and-berlin-a-tale-of-two-cities,"['futupoli', 'berlin', 'city', 'metropolis', 'fritz']","['futupolis berlin', 'berlin futupolis', 'experiencing berlin', 'futupolis inspired']","[(' ', 15), ('people', 12), ('futurice', 11), ('work', 11), ('ai', 9), ('day', 7), ('year', 7), ('berlin', 6), ('open', 6), ('new', 6)]"
https://futurice.com/blog/twitch-the-mtv-of-the-gaming-generation,"['twitch', 'stream', 'viewer', 'streamer', 'esport']","['twitch streams', 'twitch mtv', 'acquiring twitch', 'business twitch']","[('twitch', 14), ('game', 13), ('stream', 11), ('gaming', 9), ('like', 9), ('video', 8), ('live', 8), ('platform', 8), ('fortnite', 8), ('streaming', 6)]"
https://futurice.com/blog/mixed-reality-showdown-meta-2-vs-hololens,"['vr', 'hologram', 'hololen', 'headset', 'tradeoff']","['meta hololens', 'hololens meta', 'vs hololens', 'physical hololens']","[('hololens', 53), ('meta', 50), ('2', 43), ('device', 27), ('look', 15), ('feel', 14), ('image', 14), ('experience', 12), ('hand', 12), ('headset', 11)]"
https://futurice.com/blog/norway-is-the-new-black,"['oslo', 'norwegian', 'futurice', 'innovation', 'entrepreneurial']","['futurice oslo', 'business norway', 'norwegian design', 'nordic innovation']","[('oslo', 11), ('work', 10), ('new', 7), ('office', 7), ('culture', 6), ('company', 5), ('business', 5), ('norway', 4), ('innovation', 4), ('digital', 4)]"
https://futurice.com/blog/operation-snowflake-is-here-again,"['organize', 'organize', 'event', 'operationsnowflake', 'snowflake']","['easy organize', 'organizing skills', 'operation snowflake', 'snowflake group']","[('snowflake', 8), ('operation', 7), ('time', 7), ('year', 7), ('people', 7), ('slope', 5), ('futurice', 4), ('want', 4), ('event', 4), ('good', 4)]"
https://futurice.com/blog/what-ive-learned-validating-with-joi,"['joi', 'validate', 'validate', 'validation', 'schema']","['validating joi', 'validate joi', 'joi validation', 'validation joi']","[('joi', 25), ('validation', 19), ('method', 17), ('validate', 15), ('datum', 15), ('schema', 13), ('value', 12), ('field', 10), ('number', 8), ('object', 8)]"
https://futurice.com/blog/keskos-k-markkinointi-uses-lsc-to-raise-their-marketing-services-to-the,"['marketing', 'service', 'lean', 'methodology', 'kesko']","['lean service', 'kesko marketing', 'introducing lean', 'marketing services']","[('work', 20), ('k', 11), ('service', 11), ('way', 10), ('retailer', 9), ('new', 9), ('kesko', 8), ('team', 8), ('marketing', 6), ('group', 5)]"
https://futurice.com/blog/the-futurice-culture-handbook,"['culture', 'cultural', 'organization', 'behaviour', 'futurice']","['culture values', 'company culture', 'culture handbook', 'culture generally']","[('culture', 15), ('handbook', 8), ('company', 6), ('value', 6), ('futurice', 5), ('decision', 5), ('example', 4), ('organization', 3), ('people', 3), ('making', 3)]"
https://futurice.com/blog/futurice-social-impact-projects-2017-2018-and-call-for-sponsorship,"['futurice', 'project', 'fundraise', 'sponsorship', 'technology']","['technology futurice', 'futurice helping', 'futurice partners', 'futurice 2017']","[('project', 23), ('\n', 20), ('service', 13), ('futurice', 12), ('app', 12), ('website', 11), ('2017', 10), ('2018', 10), ('refugees', 9), ('startup', 8)]"
https://futurice.com/blog/an-approach-to-software-production-part-2,"['developer', 'backend', 'manage', 'deployment', 'integrate']","['software production', 'integrations managing', 'end developers', 'software enterprise']","[('task', 12), ('team', 11), ('work', 11), ('software', 10), ('release', 10), ('developer', 10), ('integrate', 9), ('integration', 9), ('development', 9), ('code', 8)]"
https://futurice.com/blog/an-approach-to-software-production-part-1,"['development', 'production', 'enterprise', 'agile', 'approach']","['software production', 'software enterprise', 'developing enterprise', 'approach developing']","[('software', 16), ('project', 15), ('team', 13), ('way', 11), ('co', 10), ('end', 9), ('work', 9), ('organise', 9), ('approach', 8), ('creation', 8)]"
https://futurice.com/blog/an-approach-to-software-production-part-3,"['production', 'product', 'develop', 'plan', 'agile']","['product strategy', 'software production', 'new products', 'consider products']","[('project', 14), ('software', 11), ('business', 10), ('product', 10), ('measure', 9), ('deliver', 9), ('success', 8), ('value', 7), ('start', 7), ('focus', 7)]"
https://futurice.com/blog/futurice-design-day-2018-rethink-refresh,"['designday', 'designer', 'architectural', 'futurice', 'reimagine']","['stockholm design', 'design community', '2019 designday', 'designers 2018']","[('design', 22), ('futurice', 7), ('day', 7), ('client', 7), ('2018', 5), ('designer', 4), ('work', 4), ('rethink', 3), ('community', 3), ('year', 3)]"
https://futurice.com/blog/pushing-the-limits-of-the-hololens-with-improved-hand-tracking,"['gesture', 'gesture', 'hololen', 'mouse', 'leap']","['gesture supported', 'single gesture', 'gesture simple', 'basic gestures']","[('lmc', 24), ('hololens', 20), ('hand', 15), ('point', 15), ('image', 14), ('datum', 12), ('use', 12), ('gesture', 10), ('fingertip', 10), ('result', 8)]"
https://futurice.com/blog/understand-your-company-culture,"['culture', 'behaviour', 'behave', 'organisation', 'analysis']","['changing culture', 'prevent culture', 'culture drifting', 'future culture']","[('need', 12), ('culture', 10), ('change', 7), ('people', 6), ('understand', 4), ('behaviour', 4), ('interview', 4), ('company', 3), ('future', 3), ('csa', 3)]"
https://futurice.com/blog/teemu-moisala-has-been-appointed-as-the-new-ceo-of-futurice-as-of-may-1st,"['futurice', 'teemu', 'ceo', 'moisala', 'helsinki']","['ceo futurice', 'director futurice', 'ceo teemu', 'futurice doing']","[('teemu', 10), ('futurice', 9), ('company', 9), ('ceo', 5), ('moisala', 4), ('new', 4), ('year', 3), ('managing', 3), ('director', 3), ('finland', 3)]"
https://futurice.com/blog/introduction-to-serverless,"['serverless', 'stateless', 'cloudformation', 'azure', 'service']","['serverless services', 'serverless service', 'defined serverless', 'stateless services']","[('serverless', 13), ('service', 7), ('function', 7), ('faas', 6), ('code', 6), ('provider', 6), ('cloud', 5), ('cloudformation', 5), ('functions', 4), ('stack', 4)]"
https://futurice.com/blog/classifying-text-with-fasttext-in-pyspark,"['pyspark', 'fasttext', 'udf_predict_language', 'language', 'classify']","['fasttext pyspark', 'pyspark classifying', 'fasttext language', 'fasttext classifier']","[('train', 15), ('language', 14), ('model', 14), ('message', 11), ('fasttext', 10), ('need', 10), ('spark', 10), ('classify', 7), ('wrapper', 7), ('use', 7)]"
https://futurice.com/blog/differences-between-machine-learning-and-software-engineering,"['software', 'engineering', 'programmer', 'learn', 'automate']","['learning software', 'software engineering', 'software engineers', 'software engineer']","[('machine', 26), ('learning', 22), ('datum', 17), ('software', 14), ('traditional', 13), ('engineering', 9), ('\xa0', 8), ('programming', 8), ('problem', 7), ('write', 7)]"
https://futurice.com/blog/when-self-organizing-becomes-a-burden,"['organizational', 'organization', 'organisation', 'organize', 'self']","['organization motivating', 'autonomous organization', 'autonomous organizations', 'organization enables']","[('organization', 27), ('autonomous', 14), ('employee', 12), ('self', 8), ('decision', 7), ('work', 6), ('need', 6), ('support', 6), ('information', 6), ('organizing', 5)]"
https://futurice.com/blog/radical-innovation-must-come-from-the-outside-not-within,"['innovation', 'innovation', 'breakthrough', 'firm', 'radical']","['radical innovation', 'innovations radical', 'radical innovations', 'innovation large']","[('innovation', 28), ('business', 24), ('radical', 17), ('new', 14), ('corporation', 12), ('core', 9), ('incremental', 8), ('legacy', 8), ('need', 8), ('exist', 7)]"
https://futurice.com/blog/my-two-weeks-as-culture-detective-futurice-through-social-psychology-lenses,"['psychology', 'psychologist', 'social', 'futurice', 'internship']","['futurice social', 'social psychologists', 'social psychologist', 'social scientist']","[('futurice', 13), ('social', 12), ('service', 8), ('psychology', 7), ('employee', 7), ('new', 6), ('way', 6), ('text', 5), ('student', 5), ('think', 5)]"
https://futurice.com/blog/learning-medicinal-habits-from-discussion-forum-data,"['sentiment', 'discussion', 'research', 'medicine', 'dataset']","['discussion data', 'extracting sentiment', 'discussions medicine', 'forum data']","[('\xa0', 25), ('word', 25), ('drug', 17), ('doctor', 12), ('vector', 11), ('medicine', 9), ('similar', 9), ('datum', 8), ('discussion', 7), ('different', 7)]"
https://futurice.com/blog/face-recognition-and-leonardo-dicaprio,"['privacy', 'recognize', 'face', 'nationality', 'passport']","['recognize faces', 'recognizing faces', 'recognition face', 'faces passport']","[('face', 35), ('\xa0', 25), ('passport', 16), ('recognize', 15), ('recognition', 14), ('celebrity', 9), ('match', 9), ('good', 8), ('image', 8), ('officer', 8)]"
https://futurice.com/blog/chilicorn-projects-nominated-for-awards,"['chilicorn', 'project', 'ngo', 'refugee', 'award']","['chilicorn projects', 'chilicorn startup', 'chilicorn fund', 'app refugees']","[('\xa0', 8), ('world', 7), ('chilicorn', 6), ('information', 6), ('skill', 5), ('refugee', 5), ('well', 4), ('startup', 4), ('refugees', 4), ('match', 4)]"
https://futurice.com/blog/making-an-open-source-paas,"['cloud', 'cloudwatch', 'kubernete', 'ansible', 'developer']","['software containers', 'applications cloud', 'use cloud', 'cloud services']","[('service', 12), ('docker', 12), ('cloud', 7), ('paas', 6), ('like', 6), ('provide', 6), ('create', 6), ('swarm', 6), ('deployment', 6), ('make', 5)]"
https://futurice.com/blog/cxc-2017-key-note-speech-are-we-getting-it-all-wrong,"['cxc', 'deliver', 'advisory', 'financial', 'emphasis']","['cx financial', 'outstanding cx', 'cxc customer', 'cx ridiculously']","[('customer', 31), ('experience', 21), ('service', 13), ('cx', 11), ('financial', 10), ('people', 10), ('great', 10), ('decision', 9), ('deliver', 8), ('approach', 8)]"
https://futurice.com/blog/digital-transformation-at-a-glance,"['digitalization', 'digital', 'industry', 'technological', 'car']","['digital transformation', 'digitalization industries', 'industries digital', 'digital disruption']","[('industry', 28), ('digital', 27), ('transformation', 15), ('company', 13), ('new', 13), ('map', 10), ('opportunity', 9), ('like', 9), ('disruption', 8), ('business', 7)]"
https://futurice.com/blog/stepping-out-of-the-work-bubble-for-a-day-of-inspiration,"['designer', 'designer', 'conversation', 'brand', 'creative']","['futurice designers', 'saying designers', 'designers attending', 'design conference']","[('design', 9), ('talk', 9), ('designer', 7), ('great', 7), ('bot', 7), ('day', 5), ('create', 4), ('work', 3), ('go', 3), ('conference', 3)]"
https://futurice.com/blog/making-of-a-social-robot,"['robot', 'humanoid', 'robot', 'chatbot', 'interaction']","['social robot', 'social robots', 'robot design', 'robot interacts']","[('robot', 26), ('social', 12), ('source', 7), ('open', 5), ('human', 5), ('communicate', 5), ('people', 5), ('study', 4), ('able', 4), ('gesture', 4)]"
